"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","Comments"
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GNQ","Equatorial Guinea","","SA_WINE","Wine","","72.2","72.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","ARE","United Arab Emirates","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","LBY","Libya","","SA_SPIRITS","Spirits","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","TON","Tonga","","SA_WINE","Wine","","7.6","7.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LVA","Latvia","","SA_WINE","Wine","","10.7","10.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","MEX","Mexico","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.5","0.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","URY","Uruguay","","SA_SPIRITS","Spirits","","9.5","9.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","COG","Congo","","SA_WINE","Wine","","9.8","9.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GEO","Georgia","","SA_BEER","Beer","","17.0","17.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NGA","Nigeria","","SA_WINE","Wine","","0.4","0.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ISR","Israel","","SA_BEER","Beer","","44.0","44.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","FRA","France","","SA_WINE","Wine","","56.4","56.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","CAF","Central African Republic","","SA_BEER","Beer","","16.2","16.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BLR","Belarus","","SA_SPIRITS","Spirits","","46.6","46.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SWE","Sweden","","SA_WINE","Wine","","46.6","46.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BDI","Burundi","","SA_BEER","Beer","","24.5","24.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GAB","Gabon","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.1","0.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","CUB","Cuba","","SA_SPIRITS","Spirits","","58.9","58.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","KWT","Kuwait","","SA_BEER","Beer","","58.1","58.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","RUS","Russian Federation","","SA_WINE","Wine","","11.4","11.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","FIN","Finland","","SA_BEER","Beer","","46.0","46.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SVN","Slovenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","UKR","Ukraine","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","2.6","2.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MUS","Mauritius","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.2","0.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","QAT","Qatar","","SA_SPIRITS","Spirits","","84.6","84.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SOM","Somalia","","SA_BEER","Beer","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","LBY","Libya","","SA_BEER","Beer","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","CHN","China","","SA_BEER","Beer","","27.8","27.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","SA_WINE","Wine","","1.9","1.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NER","Niger","","SA_BEER","Beer","","46.0","46.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","CPV","Cabo Verde","","SA_SPIRITS","Spirits","","25.4","25.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ARG","Argentina","","SA_SPIRITS","Spirits","","5.5","5.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","PRT","Portugal","","SA_BEER","Beer","","30.8","30.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","NIU","Niue","","SA_WINE","Wine","","1.7","1.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","EGY","Egypt","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.5","0.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","TTO","Trinidad and Tobago","","SA_SPIRITS","Spirits","","43.8","43.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","DMA","Dominica","","SA_WINE","Wine","","7.1","7.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","COL","Colombia","","SA_WINE","Wine","","1.1","1.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","9.7","9.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","DJI","Djibouti","","SA_WINE","Wine","","5.3","5.30000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MRT","Mauritania","","SA_WINE","Wine","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","IDN","Indonesia","","SA_BEER","Beer","","84.5","84.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NER","Niger","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","NPL","Nepal","","SA_SPIRITS","Spirits","","51.4","51.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","UGA","Uganda","","SA_SPIRITS","Spirits","","1.9","1.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LUX","Luxembourg","","SA_SPIRITS","Spirits","","21.0","21.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","PRT","Portugal","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","2.8","2.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CYP","Cyprus","","SA_SPIRITS","Spirits","","33.7","33.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","TGO","Togo","","SA_BEER","Beer","","48.9","48.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","BRA","Brazil","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.1","0.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SYC","Seychelles","","SA_WINE","Wine","","22.2","22.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","MCO","Monaco","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","NPL","Nepal","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","COL","Colombia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.3","0.30000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZAF","South Africa","","SA_WINE","Wine","","17.8","17.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PRY","Paraguay","","SA_BEER","Beer","","51.1","51.10000","","",""
